event,type,time,stamp,data0,data1,data2
250,com.google.wear.sensor.ppg,2022-11-06T00:49:37.479,3472116532801,9643784.0,2.9746496E7,0.0
251,com.google.wear.sensor.ppg,2022-11-06T00:49:37.480,3472126450772,9640135.0,2.9753868E7,0.0
252,com.google.wear.sensor.ppg,2022-11-06T00:49:37.480,3472136368743,9645470.0,2.976668E7,0.0
253,com.google.wear.sensor.ppg,2022-11-06T00:49:37.668,3472146286716,9643793.0,2.9766974E7,0.0
254,com.google.wear.sensor.ppg,2022-11-06T00:49:37.669,3472156206139,9648921.0,2.9747982E7,0.0
255,com.google.wear.sensor.ppg,2022-11-06T00:49:37.670,3472166125562,9648053.0,2.976674E7,0.0
256,com.google.wear.sensor.ppg,2022-11-06T00:49:37.672,3472176044985,9642463.0,2.9772044E7,0.0
257,com.google.wear.sensor.ppg,2022-11-06T00:49:37.673,3472185964408,9644783.0,2.9750576E7,0.0
258,com.google.wear.sensor.ppg,2022-11-06T00:49:37.674,3472195883831,9645443.0,2.9760188E7,0.0
259,com.google.wear.sensor.ppg,2022-11-06T00:49:37.675,3472205803254,9646771.0,2.9758614E7,0.0
260,com.google.wear.sensor.ppg,2022-11-06T00:49:37.675,3472215722677,9646018.0,2.975972E7,0.0
261,com.google.wear.sensor.ppg,2022-11-06T00:49:37.677,3472225642100,9645791.0,2.9751304E7,0.0
262,com.google.wear.sensor.ppg,2022-11-06T00:49:37.678,3472235561523,9646339.0,2.9755702E7,0.0
263,com.google.wear.sensor.ppg,2022-11-06T00:49:37.678,3472245480946,9644453.0,2.9745156E7,0.0
264,com.google.wear.sensor.ppg,2022-11-06T00:49:37.679,3472255400369,9645791.0,2.9760476E7,0.0
265,com.google.wear.sensor.ppg,2022-11-06T00:49:37.680,3472265319792,9644952.0,2.975445E7,0.0
266,com.google.wear.sensor.ppg,2022-11-06T00:49:37.681,3472275239215,9644527.0,2.9762372E7,0.0
267,com.google.wear.sensor.ppg,2022-11-06T00:49:37.682,3472285158638,9646791.0,2.976246E7,0.0
268,com.google.wear.sensor.ppg,2022-11-06T00:49:37.683,3472295078061,9645320.0,2.9761176E7,0.0
269,com.google.wear.sensor.ppg,2022-11-06T00:49:37.685,3472304997484,9647534.0,2.97534E7,0.0
270,com.google.wear.sensor.ppg,2022-11-06T00:49:37.686,3472314916907,9644028.0,2.9758408E7,0.0
271,com.google.wear.sensor.ppg,2022-11-06T00:49:37.686,3472324836330,9646139.0,2.976852E7,0.0
272,com.google.wear.sensor.ppg,2022-11-06T00:49:37.688,3472334755753,9641624.0,2.9745944E7,0.0
273,com.google.wear.sensor.ppg,2022-11-06T00:49:37.688,3472344675176,9643972.0,2.9766856E7,0.0
274,com.google.wear.sensor.ppg,2022-11-06T00:49:37.880,3472354594615,9638127.0,2.9755642E7,0.0
275,com.google.wear.sensor.ppg,2022-11-06T00:49:37.881,3472364524212,9639362.0,2.9779876E7,0.0
276,com.google.wear.sensor.ppg,2022-11-06T00:49:37.882,3472374453809,9647431.0,2.975707E7,0.0
277,com.google.wear.sensor.ppg,2022-11-06T00:49:37.883,3472384383406,9643396.0,2.9768576E7,0.0
278,com.google.wear.sensor.ppg,2022-11-06T00:49:37.884,3472394313003,9647026.0,2.9763362E7,0.0
279,com.google.wear.sensor.ppg,2022-11-06T00:49:37.885,3472404242600,9644226.0,2.9751772E7,0.0
280,com.google.wear.sensor.ppg,2022-11-06T00:49:37.886,3472414172197,9641455.0,2.9769332E7,0.0
281,com.google.wear.sensor.ppg,2022-11-06T00:49:37.887,3472424101794,9648213.0,2.9756546E7,0.0
282,com.google.wear.sensor.ppg,2022-11-06T00:49:37.887,3472434031391,9642124.0,2.9750108E7,0.0
283,com.google.wear.sensor.ppg,2022-11-06T00:49:37.888,3472443960988,9642964.0,2.975806E7,0.0
284,com.google.wear.sensor.ppg,2022-11-06T00:49:37.889,3472453890585,9644500.0,2.9755468E7,0.0
285,com.google.wear.sensor.ppg,2022-11-06T00:49:37.889,3472463820182,9643105.0,2.976444E7,0.0
286,com.google.wear.sensor.ppg,2022-11-06T00:49:37.890,3472473749779,9642897.0,2.9754856E7,0.0
287,com.google.wear.sensor.ppg,2022-11-06T00:49:37.890,3472483679376,9644095.0,2.9751506E7,0.0
288,com.google.wear.sensor.ppg,2022-11-06T00:49:37.891,3472493608973,9643858.0,2.9751944E7,0.0
289,com.google.wear.sensor.ppg,2022-11-06T00:49:37.892,3472503538570,9647648.0,2.9757448E7,0.0
290,com.google.wear.sensor.ppg,2022-11-06T00:49:37.892,3472513468167,9644245.0,2.9765518E7,0.0
291,com.google.wear.sensor.ppg,2022-11-06T00:49:37.893,3472523397764,9644660.0,2.974376E7,0.0
292,com.google.wear.sensor.ppg,2022-11-06T00:49:37.894,3472533327361,9649297.0,2.9751012E7,0.0
293,com.google.wear.sensor.ppg,2022-11-06T00:49:37.894,3472543256958,9645188.0,2.9770176E7,0.0
294,com.google.wear.sensor.ppg,2022-11-06T00:49:37.895,3472553186555,9645932.0,2.9775712E7,0.0
295,com.google.wear.sensor.ppg,2022-11-06T00:49:38.083,3472563116163,9644066.0,2.9758032E7,0.0
296,com.google.wear.sensor.ppg,2022-11-06T00:49:38.084,3472573051574,9650240.0,2.9763508E7,0.0
297,com.google.wear.sensor.ppg,2022-11-06T00:49:38.085,3472582986985,9644500.0,2.9747924E7,0.0
298,com.google.wear.sensor.ppg,2022-11-06T00:49:38.086,3472592922396,9645452.0,2.9761848E7,0.0
299,com.google.wear.sensor.ppg,2022-11-06T00:49:38.086,3472602857807,9645509.0,2.9771956E7,0.0
300,com.google.wear.sensor.ppg,2022-11-06T00:49:38.087,3472612793218,9647564.0,2.9759604E7,0.0
301,com.google.wear.sensor.ppg,2022-11-06T00:49:38.108,3472622728629,9647082.0,2.9771662E7,0.0
302,com.google.wear.sensor.ppg,2022-11-06T00:49:38.109,3472632664040,9645423.0,2.976438E7,0.0
303,com.google.wear.sensor.ppg,2022-11-06T00:49:38.110,3472642599451,9645028.0,2.9764496E7,0.0
304,com.google.wear.sensor.ppg,2022-11-06T00:49:38.110,3472652534862,9644981.0,2.9765372E7,0.0
305,com.google.wear.sensor.ppg,2022-11-06T00:49:38.111,3472662470273,9647865.0,2.9749468E7,0.0
306,com.google.wear.sensor.ppg,2022-11-06T00:49:38.111,3472672405684,9643359.0,2.9760856E7,0.0
307,com.google.wear.sensor.ppg,2022-11-06T00:49:38.112,3472682341095,9646347.0,2.9760624E7,0.0
308,com.google.wear.sensor.ppg,2022-11-06T00:49:38.112,3472692276506,9647677.0,2.9758264E7,0.0
309,com.google.wear.sensor.ppg,2022-11-06T00:49:38.113,3472702211917,9645754.0,2.975174E7,0.0
310,com.google.wear.sensor.ppg,2022-11-06T00:49:38.113,3472712147328,9643944.0,2.977408E7,0.0
311,com.google.wear.sensor.ppg,2022-11-06T00:49:38.114,3472722082739,9642972.0,2.9752E7,0.0
312,com.google.wear.sensor.ppg,2022-11-06T00:49:38.115,3472732018150,9646705.0,2.9761032E7,0.0
313,com.google.wear.sensor.ppg,2022-11-06T00:49:38.116,3472741953561,9644424.0,2.9765576E7,0.0
314,com.google.wear.sensor.ppg,2022-11-06T00:49:38.116,3472751888972,9642398.0,2.975544E7,0.0
315,com.google.wear.sensor.ppg,2022-11-06T00:49:38.117,3472761824383,9644697.0,2.976438E7,0.0
316,com.google.wear.sensor.ppg,2022-11-06T00:49:38.291,3472771810448,9642359.0,2.97624E7,0.0
317,com.google.wear.sensor.ppg,2022-11-06T00:49:38.291,3472781744405,9646178.0,2.9757916E7,0.0
318,com.google.wear.sensor.ppg,2022-11-06T00:49:38.292,3472791678362,9644981.0,2.97548E7,0.0
319,com.google.wear.sensor.ppg,2022-11-06T00:49:38.292,3472801612319,9642633.0,2.9758702E7,0.0
320,com.google.wear.sensor.ppg,2022-11-06T00:49:38.292,3472811546276,9644527.0,2.9754156E7,0.0
321,com.google.wear.sensor.ppg,2022-11-06T00:49:38.292,3472821480233,9644895.0,2.9764296E7,0.0
322,com.google.wear.sensor.ppg,2022-11-06T00:49:38.293,3472831414190,9649467.0,2.9754914E7,0.0
323,com.google.wear.sensor.ppg,2022-11-06T00:49:38.293,3472841348147,9646122.0,2.9765952E7,0.0
324,com.google.wear.sensor.ppg,2022-11-06T00:49:38.293,3472851282104,9642897.0,2.9746584E7,0.0
325,com.google.wear.sensor.ppg,2022-11-06T00:49:38.294,3472861216061,9649156.0,2.974708E7,0.0
326,com.google.wear.sensor.ppg,2022-11-06T00:49:38.294,3472871150018,9647695.0,2.9762168E7,0.0
327,com.google.wear.sensor.ppg,2022-11-06T00:49:38.294,3472881083975,9645811.0,2.975812E7,0.0
328,com.google.wear.sensor.ppg,2022-11-06T00:49:38.294,3472891017932,9645423.0,2.9750954E7,0.0
329,com.google.wear.sensor.ppg,2022-11-06T00:49:38.295,3472900951889,9646912.0,2.9763478E7,0.0
330,com.google.wear.sensor.ppg,2022-11-06T00:49:38.295,3472910885846,9645198.0,2.9764496E7,0.0
331,com.google.wear.sensor.ppg,2022-11-06T00:49:38.295,3472920819803,9643076.0,2.9757216E7,0.0
332,com.google.wear.sensor.ppg,2022-11-06T00:49:38.296,3472930753760,9642774.0,2.9762022E7,0.0
333,com.google.wear.sensor.ppg,2022-11-06T00:49:38.296,3472940687717,9639861.0,2.9753808E7,0.0
334,com.google.wear.sensor.ppg,2022-11-06T00:49:38.296,3472950621674,9644386.0,2.9751856E7,0.0
335,com.google.wear.sensor.ppg,2022-11-06T00:49:38.297,3472960555631,9642303.0,2.9752876E7,0.0
336,com.google.wear.sensor.ppg,2022-11-06T00:49:38.297,3472970489588,9644688.0,2.9762984E7,0.0
337,com.google.wear.sensor.ppg,2022-11-06T00:49:38.505,3472980423560,9639730.0,2.9764672E7,0.0
338,com.google.wear.sensor.ppg,2022-11-06T00:49:38.505,3472990356065,9643868.0,2.9765284E7,0.0
339,com.google.wear.sensor.ppg,2022-11-06T00:49:38.506,3473000288570,9643369.0,2.9732428E7,0.0
340,com.google.wear.sensor.ppg,2022-11-06T00:49:38.506,3473010221075,9643784.0,2.9762516E7,0.0
341,com.google.wear.sensor.ppg,2022-11-06T00:49:38.507,3473020153580,9641776.0,2.9754768E7,0.0
342,com.google.wear.sensor.ppg,2022-11-06T00:49:38.507,3473030086085,9639456.0,2.9761672E7,0.0
343,com.google.wear.sensor.ppg,2022-11-06T00:49:38.507,3473040018590,9645028.0,2.9745536E7,0.0
344,com.google.wear.sensor.ppg,2022-11-06T00:49:38.508,3473049951095,9642199.0,2.9757304E7,0.0
345,com.google.wear.sensor.ppg,2022-11-06T00:49:38.508,3473059883600,9644330.0,2.976604E7,0.0
346,com.google.wear.sensor.ppg,2022-11-06T00:49:38.509,3473069816105,9645302.0,2.9762196E7,0.0
347,com.google.wear.sensor.ppg,2022-11-06T00:49:38.509,3473079748610,9646979.0,2.9746496E7,0.0
348,com.google.wear.sensor.ppg,2022-11-06T00:49:38.509,3473089681115,9642539.0,2.9763128E7,0.0
349,com.google.wear.sensor.ppg,2022-11-06T00:49:38.509,3473099613620,9642586.0,2.9751856E7,0.0
350,com.google.wear.sensor.ppg,2022-11-06T00:49:38.510,3473109546125,9647470.0,2.976779E7,0.0
351,com.google.wear.sensor.ppg,2022-11-06T00:49:38.510,3473119478630,9646075.0,2.9750838E7,0.0
352,com.google.wear.sensor.ppg,2022-11-06T00:49:38.511,3473129411120,9642199.0,2.97564E7,0.0
353,com.google.wear.sensor.ppg,2022-11-06T00:49:38.512,3473139343625,9648818.0,2.9761206E7,0.0
354,com.google.wear.sensor.ppg,2022-11-06T00:49:38.512,3473149276130,9646329.0,2.9754884E7,0.0
355,com.google.wear.sensor.ppg,2022-11-06T00:49:38.513,3473159208635,9643029.0,2.976508E7,0.0
356,com.google.wear.sensor.ppg,2022-11-06T00:49:38.513,3473169141140,9647677.0,2.9756024E7,0.0
357,com.google.wear.sensor.ppg,2022-11-06T00:49:38.513,3473179073645,9646139.0,2.9777256E7,0.0
358,com.google.wear.sensor.ppg,2022-11-06T00:49:38.713,3473189006150,9647376.0,2.97735E7,0.0
359,com.google.wear.sensor.ppg,2022-11-06T00:49:38.714,3473198938655,9642379.0,2.9775452E7,0.0
360,com.google.wear.sensor.ppg,2022-11-06T00:49:38.714,3473208871160,9643426.0,2.9772072E7,0.0
361,com.google.wear.sensor.ppg,2022-11-06T00:49:38.715,3473218803665,9645141.0,2.9770616E7,0.0
362,com.google.wear.sensor.ppg,2022-11-06T00:49:38.715,3473228736170,9649920.0,2.9756808E7,0.0
363,com.google.wear.sensor.ppg,2022-11-06T00:49:38.715,3473238668675,9644999.0,2.9757276E7,0.0
364,com.google.wear.sensor.ppg,2022-11-06T00:49:38.715,3473248601180,9644349.0,2.9765546E7,0.0
365,com.google.wear.sensor.ppg,2022-11-06T00:49:38.716,3473258533685,9644999.0,2.9763856E7,0.0
366,com.google.wear.sensor.ppg,2022-11-06T00:49:38.716,3473268466190,9644320.0,2.9763216E7,0.0
367,com.google.wear.sensor.ppg,2022-11-06T00:49:38.716,3473278398695,9645820.0,2.9766712E7,0.0
368,com.google.wear.sensor.ppg,2022-11-06T00:49:38.716,3473288331200,9646668.0,2.9758672E7,0.0
369,com.google.wear.sensor.ppg,2022-11-06T00:49:38.717,3473298263705,9645461.0,2.9769508E7,0.0
370,com.google.wear.sensor.ppg,2022-11-06T00:49:38.717,3473308196210,9647206.0,2.976916E7,0.0
371,com.google.wear.sensor.ppg,2022-11-06T00:49:38.717,3473318128715,9644717.0,2.9771926E7,0.0
372,com.google.wear.sensor.ppg,2022-11-06T00:49:38.718,3473328061220,9645791.0,2.976342E7,0.0
373,com.google.wear.sensor.ppg,2022-11-06T00:49:38.718,3473337993710,9649043.0,2.9763362E7,0.0
374,com.google.wear.sensor.ppg,2022-11-06T00:49:38.719,3473347926215,9642709.0,2.9771228E7,0.0
375,com.google.wear.sensor.ppg,2022-11-06T00:49:38.719,3473357858720,9647667.0,2.9771344E7,0.0
376,com.google.wear.sensor.ppg,2022-11-06T00:49:38.720,3473367791225,9646865.0,2.976668E7,0.0
377,com.google.wear.sensor.ppg,2022-11-06T00:49:38.720,3473377723730,9646282.0,2.9767556E7,0.0
378,com.google.wear.sensor.ppg,2022-11-06T00:49:38.720,3473387656235,9648912.0,2.9761004E7,0.0
379,com.google.wear.sensor.ppg,2022-11-06T00:49:38.926,3473397588741,9646988.0,2.9761876E7,0.0
380,com.google.wear.sensor.ppg,2022-11-06T00:49:38.926,3473407066994,9649401.0,2.9764002E7,0.0
381,com.google.wear.sensor.ppg,2022-11-06T00:49:38.927,3473416545247,9648714.0,2.9782032E7,0.0
382,com.google.wear.sensor.ppg,2022-11-06T00:49:38.927,3473426023500,9648196.0,2.976942E7,0.0
383,com.google.wear.sensor.ppg,2022-11-06T00:49:38.928,3473435501753,9641097.0,2.9765458E7,0.0
384,com.google.wear.sensor.ppg,2022-11-06T00:49:38.928,3473444980006,9647517.0,2.9779498E7,0.0
385,com.google.wear.sensor.ppg,2022-11-06T00:49:38.928,3473454458259,9646961.0,2.9777256E7,0.0
386,com.google.wear.sensor.ppg,2022-11-06T00:49:38.929,3473463936512,9647460.0,2.9762196E7,0.0
387,com.google.wear.sensor.ppg,2022-11-06T00:49:38.929,3473473414765,9646857.0,2.9770236E7,0.0
388,com.google.wear.sensor.ppg,2022-11-06T00:49:38.929,3473482893018,9646583.0,2.9770236E7,0.0
389,com.google.wear.sensor.ppg,2022-11-06T00:49:38.930,3473492371271,9644594.0,2.9754184E7,0.0
390,com.google.wear.sensor.ppg,2022-11-06T00:49:38.930,3473501849524,9646460.0,2.977743E7,0.0
391,com.google.wear.sensor.ppg,2022-11-06T00:49:38.930,3473511327777,9647384.0,2.9768196E7,0.0
392,com.google.wear.sensor.ppg,2022-11-06T00:49:38.931,3473520806030,9647159.0,2.9761732E7,0.0
393,com.google.wear.sensor.ppg,2022-11-06T00:49:38.931,3473530284283,9647112.0,2.9767324E7,0.0
394,com.google.wear.sensor.ppg,2022-11-06T00:49:38.931,3473539762521,9647129.0,2.9769624E7,0.0
395,com.google.wear.sensor.ppg,2022-11-06T00:49:38.932,3473549240774,9647658.0,2.977111E7,0.0
396,com.google.wear.sensor.ppg,2022-11-06T00:49:38.932,3473558719027,9644971.0,2.9764296E7,0.0
397,com.google.wear.sensor.ppg,2022-11-06T00:49:38.933,3473568197280,9646818.0,2.9770934E7,0.0
398,com.google.wear.sensor.ppg,2022-11-06T00:49:38.933,3473577675533,9644584.0,2.9766012E7,0.0
399,com.google.wear.sensor.ppg,2022-11-06T00:49:38.933,3473587153786,9645443.0,2.9768314E7,0.0
400,com.google.wear.sensor.ppg,2022-11-06T00:49:38.934,3473596632039,9652880.0,2.976246E7,0.0
401,com.google.wear.sensor.ppg,2022-11-06T00:49:39.139,3473606110289,9633527.0,2.9727098E7,0.0
402,com.google.wear.sensor.ppg,2022-11-06T00:49:39.140,3473616515146,9652531.0,2.975503E7,0.0
403,com.google.wear.sensor.ppg,2022-11-06T00:49:39.141,3473626920003,9647865.0,2.976016E7,0.0
404,com.google.wear.sensor.ppg,2022-11-06T00:49:39.141,3473637324860,9646875.0,2.97647E7,0.0
405,com.google.wear.sensor.ppg,2022-11-06T00:49:39.142,3473647729717,9646781.0,2.977012E7,0.0
406,com.google.wear.sensor.ppg,2022-11-06T00:49:39.142,3473658134574,9648233.0,2.9771896E7,0.0
407,com.google.wear.sensor.ppg,2022-11-06T00:49:39.142,3473668539431,9646243.0,2.9774228E7,0.0
408,com.google.wear.sensor.ppg,2022-11-06T00:49:39.142,3473678944288,9647630.0,2.9760508E7,0.0
409,com.google.wear.sensor.ppg,2022-11-06T00:49:39.143,3473689349145,9647272.0,2.9779092E7,0.0
410,com.google.wear.sensor.ppg,2022-11-06T00:49:39.143,3473699754002,9649571.0,2.977175E7,0.0
411,com.google.wear.sensor.ppg,2022-11-06T00:49:39.144,3473710158859,9649129.0,2.9779004E7,0.0
412,com.google.wear.sensor.ppg,2022-11-06T00:49:39.144,3473720563716,9647865.0,2.9770904E7,0.0
413,com.google.wear.sensor.ppg,2022-11-06T00:49:39.144,3473730968573,9648063.0,2.976473E7,0.0
414,com.google.wear.sensor.ppg,2022-11-06T00:49:39.145,3473741373430,9645734.0,2.9756342E7,0.0
415,com.google.wear.sensor.ppg,2022-11-06T00:49:39.145,3473751778287,9648836.0,2.976074E7,0.0
416,com.google.wear.sensor.ppg,2022-11-06T00:49:39.145,3473762183144,9646554.0,2.9777284E7,0.0
417,com.google.wear.sensor.ppg,2022-11-06T00:49:39.146,3473772588001,9644320.0,2.9768488E7,0.0
418,com.google.wear.sensor.ppg,2022-11-06T00:49:39.146,3473782992858,9644952.0,2.978649E7,0.0
419,com.google.wear.sensor.ppg,2022-11-06T00:49:39.146,3473793397715,9646640.0,2.9778682E7,0.0
420,com.google.wear.sensor.ppg,2022-11-06T00:49:39.146,3473803802572,9643490.0,2.9758848E7,0.0
421,com.google.wear.sensor.ppg,2022-11-06T00:49:39.147,3473814207429,9646904.0,2.97714E7,0.0
422,com.google.wear.sensor.ppg,2022-11-06T00:49:39.349,3473824612304,9643312.0,2.9760216E7,0.0
423,com.google.wear.sensor.ppg,2022-11-06T00:49:39.350,3473834543355,9649025.0,2.9778448E7,0.0
424,com.google.wear.sensor.ppg,2022-11-06T00:49:39.350,3473844474406,9648648.0,2.976374E7,0.0
425,com.google.wear.sensor.ppg,2022-11-06T00:49:39.351,3473854405457,9645329.0,2.97714E7,0.0
426,com.google.wear.sensor.ppg,2022-11-06T00:49:39.351,3473864336508,9648808.0,2.976802E7,0.0
427,com.google.wear.sensor.ppg,2022-11-06T00:49:39.352,3473874267559,9651588.0,2.97721E7,0.0
428,com.google.wear.sensor.ppg,2022-11-06T00:49:39.352,3473884198610,9644462.0,2.9761556E7,0.0
429,com.google.wear.sensor.ppg,2022-11-06T00:49:39.352,3473894129661,9646724.0,2.9773934E7,0.0
430,com.google.wear.sensor.ppg,2022-11-06T00:49:39.352,3473904060712,9649996.0,2.9760188E7,0.0
431,com.google.wear.sensor.ppg,2022-11-06T00:49:39.353,3473913991763,9647734.0,2.9768342E7,0.0
432,com.google.wear.sensor.ppg,2022-11-06T00:49:39.353,3473923922814,9649176.0,2.9768052E7,0.0
433,com.google.wear.sensor.ppg,2022-11-06T00:49:39.353,3473933853865,9648337.0,2.9772856E7,0.0
434,com.google.wear.sensor.ppg,2022-11-06T00:49:39.354,3473943784916,9643124.0,2.9766186E7,0.0
435,com.google.wear.sensor.ppg,2022-11-06T00:49:39.354,3473953715967,9648581.0,2.9771256E7,0.0
436,com.google.wear.sensor.ppg,2022-11-06T00:49:39.354,3473963647018,9649675.0,2.9768052E7,0.0
437,com.google.wear.sensor.ppg,2022-11-06T00:49:39.354,3473973578054,9648968.0,2.9762372E7,0.0
438,com.google.wear.sensor.ppg,2022-11-06T00:49:39.355,3473983509105,9646998.0,2.9777896E7,0.0
439,com.google.wear.sensor.ppg,2022-11-06T00:49:39.355,3473993440156,9644245.0,2.9761468E7,0.0
440,com.google.wear.sensor.ppg,2022-11-06T00:49:39.355,3474003371207,9648845.0,2.97735E7,0.0
441,com.google.wear.sensor.ppg,2022-11-06T00:49:39.355,3474013302258,9653324.0,2.9762344E7,0.0
442,com.google.wear.sensor.ppg,2022-11-06T00:49:39.356,3474023233309,9646801.0,2.9774168E7,0.0
443,com.google.wear.sensor.ppg,2022-11-06T00:49:39.556,3474033164373,9650297.0,2.9773964E7,0.0
444,com.google.wear.sensor.ppg,2022-11-06T00:49:39.557,3474043096878,9653615.0,2.9772684E7,0.0
445,com.google.wear.sensor.ppg,2022-11-06T00:49:39.558,3474053029383,9648346.0,2.9756808E7,0.0
446,com.google.wear.sensor.ppg,2022-11-06T00:49:39.559,3474062961888,9647139.0,2.97811E7,0.0
447,com.google.wear.sensor.ppg,2022-11-06T00:49:39.559,3474072894393,9649260.0,2.9777664E7,0.0
448,com.google.wear.sensor.ppg,2022-11-06T00:49:39.559,3474082826898,9645781.0,2.9771868E7,0.0
449,com.google.wear.sensor.ppg,2022-11-06T00:49:39.559,3474092759403,9648317.0,2.9774112E7,0.0
450,com.google.wear.sensor.ppg,2022-11-06T00:49:39.560,3474102691908,9647112.0,2.9767702E7,0.0
451,com.google.wear.sensor.ppg,2022-11-06T00:49:39.560,3474112624413,9645282.0,2.976342E7,0.0
452,com.google.wear.sensor.ppg,2022-11-06T00:49:39.560,3474122556918,9650166.0,2.97751E7,0.0
453,com.google.wear.sensor.ppg,2022-11-06T00:49:39.560,3474132489423,9648808.0,2.9771168E7,0.0
454,com.google.wear.sensor.ppg,2022-11-06T00:49:39.560,3474142421928,9648714.0,2.9766624E7,0.0
455,com.google.wear.sensor.ppg,2022-11-06T00:49:39.561,3474152354433,9648053.0,2.9765312E7,0.0
456,com.google.wear.sensor.ppg,2022-11-06T00:49:39.561,3474162286938,9646376.0,2.9773412E7,0.0
457,com.google.wear.sensor.ppg,2022-11-06T00:49:39.561,3474172219443,9649467.0,2.9773178E7,0.0
458,com.google.wear.sensor.ppg,2022-11-06T00:49:39.561,3474182151933,9647761.0,2.976275E7,0.0
459,com.google.wear.sensor.ppg,2022-11-06T00:49:39.561,3474192084438,9647139.0,2.9770032E7,0.0
460,com.google.wear.sensor.ppg,2022-11-06T00:49:39.562,3474202016943,9649090.0,2.9775452E7,0.0
461,com.google.wear.sensor.ppg,2022-11-06T00:49:39.562,3474211949448,9647978.0,2.9769858E7,0.0
462,com.google.wear.sensor.ppg,2022-11-06T00:49:39.562,3474221881953,9650487.0,2.9772128E7,0.0
463,com.google.wear.sensor.ppg,2022-11-06T00:49:39.562,3474231814458,9648921.0,2.9775536E7,0.0
464,com.google.wear.sensor.ppg,2022-11-06T00:49:39.766,3474241746964,9651872.0,2.9767324E7,0.0
465,com.google.wear.sensor.ppg,2022-11-06T00:49:39.766,3474251678015,9647705.0,2.9779788E7,0.0
466,com.google.wear.sensor.ppg,2022-11-06T00:49:39.767,3474261609066,9651268.0,2.9767876E7,0.0
467,com.google.wear.sensor.ppg,2022-11-06T00:49:39.767,3474271540117,9645697.0,2.9764672E7,0.0
468,com.google.wear.sensor.ppg,2022-11-06T00:49:39.767,3474281471168,9649062.0,2.9768108E7,0.0
469,com.google.wear.sensor.ppg,2022-11-06T00:49:39.767,3474291402219,9650354.0,2.9765168E7,0.0
470,com.google.wear.sensor.ppg,2022-11-06T00:49:39.767,3474301333270,9648233.0,2.9766624E7,0.0
471,com.google.wear.sensor.ppg,2022-11-06T00:49:39.767,3474311264321,9646507.0,2.9781044E7,0.0
472,com.google.wear.sensor.ppg,2022-11-06T00:49:39.768,3474321195372,9647752.0,2.9769742E7,0.0
473,com.google.wear.sensor.ppg,2022-11-06T00:49:39.768,3474331126423,9652956.0,2.9763072E7,0.0
474,com.google.wear.sensor.ppg,2022-11-06T00:49:39.768,3474341057474,9646754.0,2.9769888E7,0.0
475,com.google.wear.sensor.ppg,2022-11-06T00:49:39.768,3474350988525,9650080.0,2.977682E7,0.0
476,com.google.wear.sensor.ppg,2022-11-06T00:49:39.768,3474360919576,9652664.0,2.9766452E7,0.0
